name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
new york city,12/7/2021,44.9,37.6,39.7,38.8,31.6,34.7,19.3,43.7,0,0,0,,0,0,39.1,19,284.4,1019.8,31.7,9.9,75.1,6.5,4,,2021-12-07T07:06:51,2021-12-07T16:28:23,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,F1417,72503014732"
new york city,12/8/2021,41.3,34.6,38.6,41,28.2,34.3,27.4,64.9,0.042,100,12.5,"rain,snow",0,0,18.3,10,25.6,1016,84.1,9.4,32.2,2.7,2,,2021-12-08T07:07:44,2021-12-08T16:28:23,0.15,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/9/2021,38.9,32.5,35.9,38,23.8,30.1,19.2,51.3,0,0,0,,0,0,33.3,18.3,296.5,1021.4,34.5,9.9,73.8,6.3,4,,2021-12-09T07:08:36,2021-12-09T16:28:26,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,F1417,72503014732"
new york city,12/10/2021,49.5,38.5,44.8,48.7,34.1,42.8,29.1,54.1,0,0,0,,0,0,,9.2,220.6,1021.2,82.6,9.9,56.4,4.9,3,,2021-12-10T07:09:26,2021-12-10T16:28:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/11/2021,65.7,45.3,55.7,65.7,44,55.3,50,81.7,0.134,100,33.33,rain,0,0,33.8,15,176.7,1008.2,97.7,6.9,16.5,1.3,1,,2021-12-11T07:10:15,2021-12-11T16:28:38,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/12/2021,57.5,42.7,46.4,57.5,36.3,41.9,20.6,35.9,0,0,0,,0,0,33.4,21.2,288.9,1017.9,20.9,9.9,103.8,8.9,5,,2021-12-12T07:11:02,2021-12-12T16:28:47,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/13/2021,52.6,40.5,46.4,52.6,34.1,43.2,17.9,32.3,0,0,0,,0,0,25.3,13.2,238.4,1023.9,10.7,9.9,99.9,8.5,5,,2021-12-13T07:11:48,2021-12-13T16:28:59,0.32,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/14/2021,53.1,44.7,48.2,53.1,41.1,45.9,19.7,32.7,0,0,0,,0,0,21.9,8.8,336.4,1031.3,12.5,9.9,100.9,8.7,5,,2021-12-14T07:12:32,2021-12-14T16:29:13,0.35,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/15/2021,54.1,40.1,47.6,54.1,35.7,45.7,32.9,57.2,0,0,0,,0,0,19.7,10,89.3,1034.2,56.4,9.9,77.7,6.6,5,,2021-12-15T07:13:14,2021-12-15T16:29:29,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/16/2021,62.1,54.3,58,62.1,54.3,58,43.3,59.8,0,0,0,,0,0,26.4,13,229.8,1017.7,60.6,9.9,69.2,5.9,4,,2021-12-16T07:13:55,2021-12-16T16:29:48,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/17/2021,59.8,49.5,56.8,59.8,47.1,56.6,25.3,33,0,0,0,,0,0,29.8,14.2,269.8,1017.1,21.5,9.9,89.1,7.7,4,,2021-12-17T07:14:34,2021-12-17T16:30:08,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/18/2021,48.5,39.2,43.5,46.5,36.1,41.1,33.9,72.5,0.074,100,37.5,rain,0,0,,8.1,38.5,1017.9,88.7,6.8,15.5,1.2,1,,2021-12-18T07:15:11,2021-12-18T16:30:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/19/2021,45.6,29.8,38.6,43.6,21.1,32.4,26.5,63.3,0.021,100,8.33,rain,0,0,29.2,18.3,323.4,1016.9,52.7,8.6,51.7,4.5,2,,2021-12-19T07:15:46,2021-12-19T16:30:56,0.52,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
new york city,12/20/2021,36.5,25.6,31.6,36,16.4,25.9,14,48.6,0,0,0,,0,0,17.2,9,296.8,1026,5.1,9.9,98.7,8.6,5,,2021-12-20T07:16:19,2021-12-20T16:31:23,0.55,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/21/2021,42.2,32.5,37.6,42.2,25.7,33.7,22.5,54.4,0,0,0,,0,0,18.3,8.4,234.7,1017.8,33.7,9.8,54.7,4.6,2,,2021-12-21T07:16:50,2021-12-21T16:31:52,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/22/2021,47.3,34.6,40.7,41.9,25.8,35.4,27.5,62.2,0.133,100,20.83,rain,0,0,35.2,16.4,312.8,1005.2,54.4,8.6,89.1,7.8,5,,2021-12-22T07:17:19,2021-12-22T16:32:24,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
new york city,12/23/2021,35.6,31.5,33.6,34.6,22.7,27.5,14.8,45.7,0,0,0,,0,0,31.1,15,308.8,1020,50.7,9.9,89.8,7.8,5,,2021-12-23T07:17:46,2021-12-23T16:32:57,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/24/2021,39.6,30.2,35.3,37.1,24,31.2,27.6,74.4,0.029,100,8.33,"rain,snow",0,0,,9.5,67,1018,70.1,8.7,46.1,3.9,3,,2021-12-24T07:18:11,2021-12-24T16:33:32,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
new york city,12/25/2021,49.4,35.3,42.7,49,31.7,40.9,38.4,84.7,0.167,100,33.33,rain,0,0,17.2,7.2,5.5,1003.1,93.6,5.9,22,1.9,2,,2021-12-25T07:18:33,2021-12-25T16:34:09,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
new york city,12/26/2021,51.4,41.3,45.9,51.4,34.6,40.6,30.7,55.8,0,0,0,,0,0,30.2,17.7,305.8,1011,30.9,9.9,99,8.5,5,,2021-12-26T07:18:54,2021-12-26T16:34:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/27/2021,40.5,34.3,36.7,37.1,26.8,32.5,23.6,59.5,0.068,100,16.67,rain,0,0,16.1,10.6,22.9,1016.7,63.5,9.6,24.5,1.9,2,,2021-12-27T07:19:13,2021-12-27T16:35:30,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/28/2021,46.6,36.3,42.5,46.4,33.7,39.6,33.2,71.5,0.022,100,4.17,rain,0,0,,10.9,295.5,1010.5,73.1,8.4,36.5,3.3,2,,2021-12-28T07:19:29,2021-12-28T16:36:13,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
new york city,12/29/2021,43.8,41.3,42.3,43.1,34.5,38.4,38.8,87.3,0.197,100,25,rain,0,0,16.1,12.8,58.5,1012.3,100,5.2,16.8,1.4,1,,2021-12-29T07:19:43,2021-12-29T16:36:57,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
new york city,12/30/2021,48.8,43.3,45.9,47.7,40.6,44.7,42.2,86.9,0.053,100,12.5,rain,0,0,,5.6,41.4,1013.6,98.7,5.1,30.7,2.7,2,,2021-12-30T07:19:55,2021-12-30T16:37:44,0.89,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,F1417,72503014732"
new york city,12/31/2021,53.3,48.2,50.7,53.3,46.3,50.6,45.8,83.3,0,0,0,,0,0,,7.5,219.3,1013.7,95.8,6.9,41.8,3.5,3,,2021-12-31T07:20:05,2021-12-31T16:38:32,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KLGA,F8726,KNYC,F1417,72503014732"
